Case ID;Activity;Resource;Start;Complete;Variant;Variant index
travel permit 71886;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;12-07-2018 11:44:38;12-07-2018 11:44:38;Variant 1;1
travel permit 71886;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;12-07-2018 11:44:47;12-07-2018 11:44:47;Variant 1;1
travel permit 71886;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;01-08-2018 6:09:35;01-08-2018 6:09:35;Variant 1;1
travel permit 71886;Start trip;EMPLOYEE;08-10-2018 19:00:00;08-10-2018 19:00:00;Variant 1;1
travel permit 71886;End trip;EMPLOYEE;12-10-2018 19:00:00;12-10-2018 19:00:00;Variant 1;1
travel permit 71886;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;16-10-2018 5:41:19;16-10-2018 5:41:19;Variant 1;1
travel permit 71886;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;16-10-2018 5:41:27;16-10-2018 5:41:27;Variant 1;1
travel permit 71886;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;17-10-2018 3:24:06;17-10-2018 3:24:06;Variant 1;1
travel permit 71886;Request Payment;UNDEFINED;20-10-2018 18:48:10;20-10-2018 18:48:10;Variant 1;1
travel permit 71886;Payment Handled;UNDEFINED;25-10-2018 12:31:42;25-10-2018 12:31:42;Variant 1;1
travel permit 71907;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;13-07-2018 3:40:47;13-07-2018 3:40:47;Variant 1;1
travel permit 71907;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;13-07-2018 3:40:48;13-07-2018 3:40:48;Variant 1;1
travel permit 71907;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;16-07-2018 3:11:23;16-07-2018 3:11:23;Variant 1;1
travel permit 71907;Start trip;EMPLOYEE;17-08-2018 19:00:00;17-08-2018 19:00:00;Variant 1;1
travel permit 71907;End trip;EMPLOYEE;22-08-2018 19:00:00;22-08-2018 19:00:00;Variant 1;1
travel permit 71907;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;03-09-2018 5:00:07;03-09-2018 5:00:07;Variant 1;1
travel permit 71907;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;03-09-2018 5:00:10;03-09-2018 5:00:10;Variant 1;1
travel permit 71907;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;07-09-2018 4:48:10;07-09-2018 4:48:10;Variant 1;1
travel permit 71907;Request Payment;UNDEFINED;07-09-2018 15:55:00;07-09-2018 15:55:00;Variant 1;1
travel permit 71907;Payment Handled;UNDEFINED;13-09-2018 12:31:15;13-09-2018 12:31:15;Variant 1;1
travel permit 63463;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;13-07-2018 3:51:33;13-07-2018 3:51:33;Variant 7;7
travel permit 63463;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;13-07-2018 3:51:37;13-07-2018 3:51:37;Variant 7;7
travel permit 63463;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;01-08-2018 6:08:01;01-08-2018 6:08:01;Variant 7;7
travel permit 63463;Request For Payment SUBMITTED by EMPLOYEE;EMPLOYEE;08-08-2018 14:49:44;08-08-2018 14:49:44;Variant 7;7
travel permit 63463;Request For Payment APPROVED by ADMINISTRATION;ADMINISTRATION;08-08-2018 14:51:47;08-08-2018 14:51:47;Variant 7;7
travel permit 63463;Request For Payment FINAL_APPROVED by SUPERVISOR;SUPERVISOR;13-08-2018 6:09:08;13-08-2018 6:09:08;Variant 7;7
travel permit 63463;Request Payment;UNDEFINED;13-08-2018 7:02:01;13-08-2018 7:02:01;Variant 7;7
travel permit 63463;Payment Handled;UNDEFINED;16-08-2018 12:31:24;16-08-2018 12:31:24;Variant 7;7
travel permit 63463;Start trip;EMPLOYEE;04-11-2018 20:00:00;04-11-2018 20:00:00;Variant 7;7
travel permit 63463;End trip;EMPLOYEE;08-11-2018 20:00:00;08-11-2018 20:00:00;Variant 7;7
travel permit 63463;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;13-11-2018 8:34:59;13-11-2018 8:34:59;Variant 7;7
travel permit 63463;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;13-11-2018 8:42:58;13-11-2018 8:42:58;Variant 7;7
travel permit 63463;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;14-11-2018 5:06:16;14-11-2018 5:06:16;Variant 7;7
travel permit 63463;Request Payment;UNDEFINED;14-11-2018 6:40:23;14-11-2018 6:40:23;Variant 7;7
travel permit 63463;Payment Handled;UNDEFINED;15-11-2018 13:31:19;15-11-2018 13:31:19;Variant 7;7
travel permit 62631;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;13-07-2018 6:02:35;13-07-2018 6:02:35;Variant 1;1
travel permit 62631;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;13-07-2018 6:02:37;13-07-2018 6:02:37;Variant 1;1
travel permit 62631;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;16-07-2018 3:11:27;16-07-2018 3:11:27;Variant 1;1
travel permit 62631;Start trip;EMPLOYEE;24-07-2018 18:00:00;24-07-2018 18:00:00;Variant 1;1
travel permit 62631;End trip;EMPLOYEE;25-07-2018 18:00:00;25-07-2018 18:00:00;Variant 1;1
travel permit 62631;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;30-07-2018 3:33:56;30-07-2018 3:33:56;Variant 1;1
travel permit 62631;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;30-07-2018 3:35:46;30-07-2018 3:35:46;Variant 1;1
travel permit 62631;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;30-07-2018 3:40:34;30-07-2018 3:40:34;Variant 1;1
travel permit 62631;Request Payment;UNDEFINED;30-07-2018 6:58:06;30-07-2018 6:58:06;Variant 1;1
travel permit 62631;Payment Handled;UNDEFINED;02-08-2018 11:31:27;02-08-2018 11:31:27;Variant 1;1
travel permit 20735;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;13-07-2018 7:00:12;13-07-2018 7:00:12;Variant 1;1
travel permit 20735;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;13-07-2018 7:00:14;13-07-2018 7:00:14;Variant 1;1
travel permit 20735;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;13-07-2018 8:44:15;13-07-2018 8:44:15;Variant 1;1
travel permit 20735;Start trip;EMPLOYEE;25-07-2018 18:00:00;25-07-2018 18:00:00;Variant 1;1
travel permit 20735;End trip;EMPLOYEE;25-07-2018 18:00:00;25-07-2018 18:00:00;Variant 1;1
travel permit 20735;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;26-08-2018 11:30:37;26-08-2018 11:30:37;Variant 1;1
travel permit 20735;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;26-08-2018 11:36:11;26-08-2018 11:36:11;Variant 1;1
travel permit 20735;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;27-08-2018 9:59:24;27-08-2018 9:59:24;Variant 1;1
travel permit 20735;Request Payment;UNDEFINED;28-08-2018 6:13:27;28-08-2018 6:13:27;Variant 1;1
travel permit 20735;Payment Handled;UNDEFINED;30-08-2018 12:31:13;30-08-2018 12:31:13;Variant 1;1
travel permit 20762;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;13-07-2018 7:17:16;13-07-2018 7:17:16;Variant 3;3
travel permit 20762;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;13-07-2018 7:17:19;13-07-2018 7:17:19;Variant 3;3
travel permit 20762;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;17-07-2018 2:07:19;17-07-2018 2:07:19;Variant 3;3
travel permit 20762;Start trip;EMPLOYEE;17-07-2018 18:00:00;17-07-2018 18:00:00;Variant 3;3
travel permit 20762;End trip;EMPLOYEE;22-07-2018 18:00:00;22-07-2018 18:00:00;Variant 3;3
travel permit 20762;Send Reminder;UNDEFINED;01-09-2018 1:00:32;01-09-2018 1:00:32;Variant 3;3
travel permit 20762;Send Reminder;UNDEFINED;01-11-2018 2:00:43;01-11-2018 2:00:43;Variant 3;3
travel permit 61601;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;13-07-2018 7:21:26;13-07-2018 7:21:26;Variant 2;2
travel permit 61601;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;13-07-2018 7:21:35;13-07-2018 7:21:35;Variant 2;2
travel permit 61601;Permit APPROVED by BUDGET OWNER;BUDGET OWNER;17-07-2018 3:39:20;17-07-2018 3:39:20;Variant 2;2
travel permit 61601;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;23-07-2018 23:15:50;23-07-2018 23:15:50;Variant 2;2
travel permit 61601;Start trip;EMPLOYEE;08-08-2018 18:00:00;08-08-2018 18:00:00;Variant 2;2
travel permit 61601;End trip;EMPLOYEE;11-09-2018 19:00:00;11-09-2018 19:00:00;Variant 2;2
travel permit 61601;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;28-09-2018 9:50:20;28-09-2018 9:50:20;Variant 2;2
travel permit 61601;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;04-10-2018 10:42:49;04-10-2018 10:42:49;Variant 2;2
travel permit 61601;Declaration APPROVED by BUDGET OWNER;BUDGET OWNER;16-10-2018 3:13:00;16-10-2018 3:13:00;Variant 2;2
travel permit 61601;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;22-10-2018 8:41:07;22-10-2018 8:41:07;Variant 2;2
travel permit 61601;Request Payment;UNDEFINED;23-10-2018 3:32:14;23-10-2018 3:32:14;Variant 2;2
travel permit 61601;Payment Handled;UNDEFINED;25-10-2018 12:31:42;25-10-2018 12:31:42;Variant 2;2
travel permit 34042;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;13-07-2018 11:21:54;13-07-2018 11:21:54;Variant 3;3
travel permit 34042;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;13-07-2018 11:21:56;13-07-2018 11:21:56;Variant 3;3
travel permit 34042;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;19-07-2018 4:14:31;19-07-2018 4:14:31;Variant 3;3
travel permit 34042;Start trip;EMPLOYEE;27-08-2018 19:00:00;27-08-2018 19:00:00;Variant 3;3
travel permit 34042;End trip;EMPLOYEE;27-08-2018 19:00:00;27-08-2018 19:00:00;Variant 3;3
travel permit 34042;Send Reminder;UNDEFINED;01-10-2018 1:00:21;01-10-2018 1:00:21;Variant 3;3
travel permit 34042;Send Reminder;UNDEFINED;01-12-2018 2:00:51;01-12-2018 2:00:51;Variant 3;3
travel permit 11935;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;14-07-2018 6:59:18;14-07-2018 6:59:18;Variant 1;1
travel permit 11935;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;14-07-2018 7:00:33;14-07-2018 7:00:33;Variant 1;1
travel permit 11935;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;17-07-2018 3:39:08;17-07-2018 3:39:08;Variant 1;1
travel permit 11935;Start trip;EMPLOYEE;17-08-2018 19:00:00;17-08-2018 19:00:00;Variant 1;1
travel permit 11935;End trip;EMPLOYEE;24-08-2018 19:00:00;24-08-2018 19:00:00;Variant 1;1
travel permit 11935;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;27-08-2018 5:20:06;27-08-2018 5:20:06;Variant 1;1
travel permit 11935;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;27-08-2018 7:08:27;27-08-2018 7:08:27;Variant 1;1
travel permit 11935;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;05-09-2018 8:45:09;05-09-2018 8:45:09;Variant 1;1
travel permit 11935;Request Payment;UNDEFINED;08-09-2018 4:37:00;08-09-2018 4:37:00;Variant 1;1
travel permit 11935;Payment Handled;UNDEFINED;13-09-2018 12:31:15;13-09-2018 12:31:15;Variant 1;1
travel permit 63027;Start trip;EMPLOYEE;15-07-2018 18:00:00;15-07-2018 18:00:00;Variant 8;8
travel permit 63027;End trip;EMPLOYEE;15-07-2018 18:00:00;15-07-2018 18:00:00;Variant 8;8
travel permit 63027;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;22-07-2018 12:31:33;22-07-2018 12:31:33;Variant 8;8
travel permit 63027;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;22-07-2018 12:31:36;22-07-2018 12:31:36;Variant 8;8
travel permit 63027;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;23-07-2018 6:17:23;23-07-2018 6:17:23;Variant 8;8
travel permit 63027;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;25-07-2018 7:37:34;25-07-2018 7:37:34;Variant 8;8
travel permit 63027;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;25-07-2018 7:47:15;25-07-2018 7:47:15;Variant 8;8
travel permit 63027;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;26-07-2018 5:09:25;26-07-2018 5:09:25;Variant 8;8
travel permit 63027;Request Payment;UNDEFINED;30-07-2018 3:12:37;30-07-2018 3:12:37;Variant 8;8
travel permit 63027;Payment Handled;UNDEFINED;02-08-2018 11:31:27;02-08-2018 11:31:27;Variant 8;8
travel permit 66915;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;16-07-2018 4:11:06;16-07-2018 4:11:06;Variant 7;7
travel permit 66915;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;16-07-2018 4:11:08;16-07-2018 4:11:08;Variant 7;7
travel permit 66915;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;26-07-2018 4:15:12;26-07-2018 4:15:12;Variant 7;7
travel permit 66915;Request For Payment SUBMITTED by EMPLOYEE;EMPLOYEE;16-08-2018 4:11:47;16-08-2018 4:11:47;Variant 7;7
travel permit 66915;Request For Payment APPROVED by ADMINISTRATION;ADMINISTRATION;16-08-2018 4:12:02;16-08-2018 4:12:02;Variant 7;7
travel permit 66915;Request For Payment FINAL_APPROVED by SUPERVISOR;SUPERVISOR;28-08-2018 9:46:32;28-08-2018 9:46:32;Variant 7;7
travel permit 66915;Request Payment;UNDEFINED;28-08-2018 11:00:49;28-08-2018 11:00:49;Variant 7;7
travel permit 66915;Payment Handled;UNDEFINED;30-08-2018 12:31:14;30-08-2018 12:31:14;Variant 7;7
travel permit 66915;Start trip;EMPLOYEE;29-10-2018 20:00:00;29-10-2018 20:00:00;Variant 7;7
travel permit 66915;End trip;EMPLOYEE;01-11-2018 20:00:00;01-11-2018 20:00:00;Variant 7;7
travel permit 66915;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;05-11-2018 7:31:42;05-11-2018 7:31:42;Variant 7;7
travel permit 66915;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;05-11-2018 7:31:51;05-11-2018 7:31:51;Variant 7;7
travel permit 66915;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;22-11-2018 8:51:26;22-11-2018 8:51:26;Variant 7;7
travel permit 66915;Request Payment;UNDEFINED;23-11-2018 10:47:34;23-11-2018 10:47:34;Variant 7;7
travel permit 66915;Payment Handled;UNDEFINED;26-11-2018 13:31:22;26-11-2018 13:31:22;Variant 7;7
travel permit 71936;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;16-07-2018 5:19:08;16-07-2018 5:19:08;Variant 7;7
travel permit 71936;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;18-07-2018 5:36:22;18-07-2018 5:36:22;Variant 7;7
travel permit 71936;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;01-08-2018 6:09:39;01-08-2018 6:09:39;Variant 7;7
travel permit 71936;Request For Payment SUBMITTED by EMPLOYEE;EMPLOYEE;30-08-2018 6:11:49;30-08-2018 6:11:49;Variant 7;7
travel permit 71936;Request For Payment APPROVED by ADMINISTRATION;ADMINISTRATION;10-09-2018 4:10:23;10-09-2018 4:10:23;Variant 7;7
travel permit 71936;Request For Payment FINAL_APPROVED by SUPERVISOR;SUPERVISOR;11-09-2018 5:48:32;11-09-2018 5:48:32;Variant 7;7
travel permit 71936;Request Payment;UNDEFINED;19-09-2018 4:52:50;19-09-2018 4:52:50;Variant 7;7
travel permit 71936;Payment Handled;UNDEFINED;20-09-2018 12:31:17;20-09-2018 12:31:17;Variant 7;7
travel permit 71936;Start trip;EMPLOYEE;08-10-2018 19:00:00;08-10-2018 19:00:00;Variant 7;7
travel permit 71936;End trip;EMPLOYEE;27-10-2018 19:00:00;27-10-2018 19:00:00;Variant 7;7
travel permit 71936;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;05-11-2018 4:35:24;05-11-2018 4:35:24;Variant 7;7
travel permit 71936;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;05-11-2018 4:40:54;05-11-2018 4:40:54;Variant 7;7
travel permit 71936;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;12-11-2018 8:28:21;12-11-2018 8:28:21;Variant 7;7
travel permit 71936;Request Payment;UNDEFINED;16-11-2018 6:41:45;16-11-2018 6:41:45;Variant 7;7
travel permit 71936;Payment Handled;UNDEFINED;19-11-2018 13:31:19;19-11-2018 13:31:19;Variant 7;7
travel permit 71951;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;16-07-2018 8:10:21;16-07-2018 8:10:21;Variant 10;10
travel permit 71951;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;16-07-2018 8:10:31;16-07-2018 8:10:31;Variant 10;10
travel permit 71951;Permit APPROVED by BUDGET OWNER;BUDGET OWNER;16-07-2018 8:33:18;16-07-2018 8:33:18;Variant 10;10
travel permit 71951;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;22-07-2018 23:15:15;22-07-2018 23:15:15;Variant 10;10
travel permit 71951;Start trip;EMPLOYEE;29-07-2018 18:00:00;29-07-2018 18:00:00;Variant 10;10
travel permit 71951;End trip;EMPLOYEE;30-07-2018 18:00:00;30-07-2018 18:00:00;Variant 10;10
travel permit 71951;Send Reminder;UNDEFINED;01-09-2018 1:00:22;01-09-2018 1:00:22;Variant 10;10
travel permit 71951;Send Reminder;UNDEFINED;01-11-2018 2:00:42;01-11-2018 2:00:42;Variant 10;10
travel permit 71957;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;16-07-2018 8:24:14;16-07-2018 8:24:14;Variant 10;10
travel permit 71957;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;16-07-2018 8:24:16;16-07-2018 8:24:16;Variant 10;10
travel permit 71957;Permit APPROVED by BUDGET OWNER;BUDGET OWNER;16-07-2018 8:33:35;16-07-2018 8:33:35;Variant 10;10
travel permit 71957;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;22-07-2018 23:15:15;22-07-2018 23:15:15;Variant 10;10
travel permit 71957;Start trip;EMPLOYEE;02-09-2018 19:00:00;02-09-2018 19:00:00;Variant 10;10
travel permit 71957;End trip;EMPLOYEE;04-09-2018 19:00:00;04-09-2018 19:00:00;Variant 10;10
travel permit 71957;Send Reminder;UNDEFINED;01-11-2018 2:00:13;01-11-2018 2:00:13;Variant 10;10
travel permit 71957;Send Reminder;UNDEFINED;01-01-2019 2:00:39;01-01-2019 2:00:39;Variant 10;10
travel permit 34107;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;16-07-2018 9:54:20;16-07-2018 9:54:20;Variant 7;7
travel permit 34107;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;16-07-2018 9:54:22;16-07-2018 9:54:22;Variant 7;7
travel permit 34107;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;17-07-2018 4:13:10;17-07-2018 4:13:10;Variant 7;7
travel permit 34107;Request For Payment SUBMITTED by EMPLOYEE;EMPLOYEE;31-07-2018 9:52:53;31-07-2018 9:52:53;Variant 7;7
travel permit 34107;Request For Payment APPROVED by ADMINISTRATION;ADMINISTRATION;31-07-2018 9:53:40;31-07-2018 9:53:40;Variant 7;7
travel permit 34107;Request For Payment FINAL_APPROVED by SUPERVISOR;SUPERVISOR;09-08-2018 4:40:23;09-08-2018 4:40:23;Variant 7;7
travel permit 34107;Request Payment;UNDEFINED;13-08-2018 17:08:18;13-08-2018 17:08:18;Variant 7;7
travel permit 34107;Payment Handled;UNDEFINED;16-08-2018 12:31:24;16-08-2018 12:31:24;Variant 7;7
travel permit 34107;Start trip;EMPLOYEE;15-09-2018 19:00:00;15-09-2018 19:00:00;Variant 7;7
travel permit 34107;End trip;EMPLOYEE;21-09-2018 19:00:00;21-09-2018 19:00:00;Variant 7;7
travel permit 34107;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;24-09-2018 6:47:50;24-09-2018 6:47:50;Variant 7;7
travel permit 34107;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;24-09-2018 7:01:08;24-09-2018 7:01:08;Variant 7;7
travel permit 34107;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;27-09-2018 6:41:53;27-09-2018 6:41:53;Variant 7;7
travel permit 34107;Request Payment;UNDEFINED;27-09-2018 15:35:44;27-09-2018 15:35:44;Variant 7;7
travel permit 34107;Payment Handled;UNDEFINED;01-10-2018 12:31:14;01-10-2018 12:31:14;Variant 7;7
travel permit 56963;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;16-07-2018 10:48:50;16-07-2018 10:48:50;Variant 7;7
travel permit 56963;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;20-07-2018 5:38:20;20-07-2018 5:38:20;Variant 7;7
travel permit 56963;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;20-07-2018 8:10:42;20-07-2018 8:10:42;Variant 7;7
travel permit 56963;Request For Payment SUBMITTED by EMPLOYEE;EMPLOYEE;23-07-2018 5:50:59;23-07-2018 5:50:59;Variant 7;7
travel permit 56963;Request For Payment APPROVED by ADMINISTRATION;ADMINISTRATION;23-07-2018 5:51:25;23-07-2018 5:51:25;Variant 7;7
travel permit 56963;Request For Payment FINAL_APPROVED by SUPERVISOR;SUPERVISOR;23-07-2018 8:59:08;23-07-2018 8:59:08;Variant 7;7
travel permit 56963;Request Payment;UNDEFINED;24-07-2018 1:14:18;24-07-2018 1:14:18;Variant 7;7
travel permit 56963;Payment Handled;UNDEFINED;26-07-2018 11:31:04;26-07-2018 11:31:04;Variant 7;7
travel permit 56963;Start trip;EMPLOYEE;14-10-2018 19:00:00;14-10-2018 19:00:00;Variant 7;7
travel permit 56963;End trip;EMPLOYEE;19-10-2018 19:00:00;19-10-2018 19:00:00;Variant 7;7
travel permit 56963;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;22-10-2018 4:34:50;22-10-2018 4:34:50;Variant 7;7
travel permit 56963;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;23-10-2018 8:28:17;23-10-2018 8:28:17;Variant 7;7
travel permit 56963;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;24-10-2018 11:12:23;24-10-2018 11:12:23;Variant 7;7
travel permit 56963;Request Payment;UNDEFINED;25-10-2018 3:33:52;25-10-2018 3:33:52;Variant 7;7
travel permit 56963;Payment Handled;UNDEFINED;29-10-2018 13:31:15;29-10-2018 13:31:15;Variant 7;7
travel permit 62136;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;17-07-2018 3:09:43;17-07-2018 3:09:43;Variant 1;1
travel permit 62136;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;17-07-2018 3:09:48;17-07-2018 3:09:48;Variant 1;1
travel permit 62136;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;23-07-2018 7:59:43;23-07-2018 7:59:43;Variant 1;1
travel permit 62136;Start trip;EMPLOYEE;17-09-2018 19:00:00;17-09-2018 19:00:00;Variant 1;1
travel permit 62136;End trip;EMPLOYEE;22-09-2018 19:00:00;22-09-2018 19:00:00;Variant 1;1
travel permit 62136;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;24-09-2018 5:48:35;24-09-2018 5:48:35;Variant 1;1
travel permit 62136;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;24-09-2018 5:56:45;24-09-2018 5:56:45;Variant 1;1
travel permit 62136;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;24-09-2018 8:22:17;24-09-2018 8:22:17;Variant 1;1
travel permit 62136;Request Payment;UNDEFINED;25-09-2018 7:54:16;25-09-2018 7:54:16;Variant 1;1
travel permit 62136;Payment Handled;UNDEFINED;27-09-2018 12:31:24;27-09-2018 12:31:24;Variant 1;1
travel permit 66930;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;17-07-2018 4:04:10;17-07-2018 4:04:10;Variant 5;5
travel permit 66930;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;17-07-2018 4:04:12;17-07-2018 4:04:12;Variant 5;5
travel permit 66930;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;17-07-2018 6:26:06;17-07-2018 6:26:06;Variant 5;5
travel permit 66930;Start trip;EMPLOYEE;15-09-2018 19:00:00;15-09-2018 19:00:00;Variant 5;5
travel permit 66930;End trip;EMPLOYEE;18-09-2018 19:00:00;18-09-2018 19:00:00;Variant 5;5
travel permit 66930;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;24-09-2018 6:19:12;24-09-2018 6:19:12;Variant 5;5
travel permit 66930;Declaration REJECTED by ADMINISTRATION;ADMINISTRATION;24-09-2018 6:28:03;24-09-2018 6:28:03;Variant 5;5
travel permit 66930;Declaration REJECTED by EMPLOYEE;EMPLOYEE;24-09-2018 8:43:55;24-09-2018 8:43:55;Variant 5;5
travel permit 66930;Declaration SUBMITTED by EMPLOYEE;EMPLOYEE;24-09-2018 9:10:18;24-09-2018 9:10:18;Variant 5;5
travel permit 66930;Declaration APPROVED by ADMINISTRATION;ADMINISTRATION;24-09-2018 9:17:21;24-09-2018 9:17:21;Variant 5;5
travel permit 66930;Declaration FINAL_APPROVED by SUPERVISOR;SUPERVISOR;26-09-2018 4:24:21;26-09-2018 4:24:21;Variant 5;5
travel permit 66930;Request Payment;UNDEFINED;27-09-2018 6:52:25;27-09-2018 6:52:25;Variant 5;5
travel permit 66930;Payment Handled;UNDEFINED;01-10-2018 12:31:14;01-10-2018 12:31:14;Variant 5;5
travel permit 56989;Permit SUBMITTED by EMPLOYEE;EMPLOYEE;17-07-2018 4:45:09;17-07-2018 4:45:09;Variant 1;1
travel permit 56989;Permit APPROVED by ADMINISTRATION;ADMINISTRATION;17-07-2018 4:45:12;17-07-2018 4:45:12;Variant 1;1
travel permit 56989;Permit FINAL_APPROVED by SUPERVISOR;SUPERVISOR;19-07-2018 4:15:17;19-07-2018 4:15:17;Variant 1;1
travel permit 56989;Start trip;EMPLOYEE;01-09-2018 19:00:00;01-09-2018 19:00:00;Variant 1;1
